RoadClass	RoadLengthKm	AADFPedalCycles	AADFTwoWheeledMotorVehicles	AADFCarsAndTaxis	AADFBusesAndCoaches	AADFLGVs	AADFTwoRigidAxleHGVs	AADFThreeRigidAxleHGVs	AADFFourOrMoreRigidAxleHGVs	AADFThreeOrFourArticulatedAxleHGVs	AADFFiveArticulatedAxleHGVs	AADFSixArticulatedAxleHGVs	AADFAllHGVs	AADFAllMotorVehicles	AADF	RoadID	Year	geometry	SRefLatitude	SRefLongitude	LocalAuthority	EstimationMethod	EstimationMethodDetailed
discrete	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	continuous	string	discrete	string	continuous	continuous	discrete	discrete	discrete
																meta	meta	meta	meta	meta	meta	meta	meta
PA	6.4	4.0	29.0	2549.0	6.0	690.0	30.0	7.0	6.0	1.0	10.0	7.0	61.0	3334.0	3338.0	73667	2016	LINESTRING (400169 403977, 405020 406290)	53.54344006	-1.97370412	Oldham	Estimated	Estimated using previous year's AADF on this link
TM	1.2	0.0	167.0	39012.0	224.0	8299.0	2327.0	373.0	688.0	486.0	1053.0	1969.0	6896.0	54598.0	54598.0	73684	2016	LINESTRING (352610 404570, 353670 404510)	53.53613829	-2.706988263	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	2.6	52.0	68.0	10212.0	133.0	1554.0	154.0	25.0	85.0	11.0	13.0	11.0	298.0	12265.0	12317.0	73687	2016	LINESTRING (389940 413780, 388590 415880)	53.63267605	-2.162225237	Rochdale	Counted	Manual count
PA	1.1	49.0	27.0	5080.0	116.0	843.0	74.0	24.0	9.0	3.0	2.0	29.0	142.0	6208.0	6257.0	73772	2016	LINESTRING (382995 388868, 383840 388630)	53.39307403	-2.249730823	Manchester	Estimated	Estimated using previous year's AADF on this link
TM	1.2	0.0	268.0	73318.0	440.0	13791.0	1425.0	454.0	362.0	276.0	1006.0	1846.0	5368.0	93185.0	93185.0	73773	2016	LINESTRING (383960 389020, 385051 389135)	53.39812339	-2.242090459	Stockport	Counted	Dependent on a neighbouring counted link
TM	1.1	0.0	244.0	71437.0	84.0	11784.0	1775.0	299.0	478.0	131.0	294.0	1124.0	4101.0	87650.0	87650.0	73775	2016	LINESTRING (384120 389260, 385051 389135)	53.39938875	-2.238638546	Stockport	Estimated	Estimated using previous year's AADF on this link
PA	0.3	94.0	179.0	29552.0	230.0	3892.0	267.0	54.0	49.0	11.0	13.0	19.0	414.0	34267.0	34361.0	73776	2016	LINESTRING (385051 389135, 385130 389410)	53.4000611	-2.225708076	Stockport	Estimated	Estimated using previous year's AADF on this link
PA	0.3	140.0	115.0	18426.0	365.0	3868.0	234.0	64.0	23.0	22.0	8.0	14.0	366.0	23140.0	23280.0	73777	2016	LINESTRING (385507 390452, 385790 390540)	53.41107859	-2.217372085	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	2.4	556.0	161.0	19089.0	482.0	2670.0	217.0	34.0	44.0	17.0	41.0	30.0	382.0	22784.0	23340.0	73778	2016	LINESTRING (386941 395371, 387850 393210)	53.44262026	-2.190554992	Manchester	Counted	Dependent on a neighbouring counted link
PA	1.5	179.0	262.0	17899.0	258.0	4234.0	451.0	104.0	149.0	43.0	77.0	67.0	892.0	23545.0	23724.0	73779	2016	LINESTRING (391390 397930, 390120 397320)	53.47528306	-2.139536078	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	1.9	90.0	58.0	8480.0	257.0	1522.0	99.0	18.0	43.0	7.0	21.0	13.0	202.0	10519.0	10609.0	73780	2016	LINESTRING (388980 398270, 387150 398340)	53.48299141	-2.182297399	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.5	287.0	215.0	21861.0	940.0	3740.0	422.0	76.0	55.0	58.0	120.0	75.0	807.0	27563.0	27850.0	73781	2016	LINESTRING (388370 400810, 388792 401033)	53.50486418	-2.173631704	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.8	60.0	77.0	15412.0	311.0	3066.0	268.0	48.0	117.0	22.0	47.0	49.0	551.0	19418.0	19478.0	73782	2016	LINESTRING (388840 401860, 388792 401033)	53.50952555	-2.169896233	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.1	60.0	77.0	15412.0	311.0	3066.0	268.0	48.0	117.0	22.0	47.0	49.0	551.0	19418.0	19478.0	73783	2016	LINESTRING (389080 402740, 389136 402860)	53.52175559	-2.165752202	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.3	106.0	57.0	11099.0	147.0	1637.0	140.0	27.0	28.0	12.0	66.0	40.0	314.0	13254.0	13360.0	73784	2016	LINESTRING (388890 402990, 389136 402860)	53.52287714	-2.167189496	Oldham	Counted	Dependent on a neighbouring counted link
PA	0.1	41.0	79.0	10121.0	50.0	2473.0	223.0	37.0	85.0	6.0	10.0	12.0	374.0	13098.0	13139.0	73785	2016	LINESTRING (383410 400820, 383311 400770)	53.50380664	-2.252492542	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.4	352.0	164.0	12723.0	181.0	1573.0	149.0	19.0	8.0	8.0	19.0	9.0	212.0	14852.0	15204.0	73786	2016	LINESTRING (383160 400300, 382986 400625)	53.50056185	-2.256694343	Salford	Counted	Dependent on a neighbouring counted link
PA	0.2	117.0	200.0	24574.0	53.0	3489.0	423.0	91.0	127.0	36.0	63.0	49.0	789.0	29106.0	29223.0	73787	2016	LINESTRING (383792 399093, 383600 399080)	53.4882318	-2.247185379	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.1	21.0	9.0	2386.0	364.0	326.0	42.0	1.0	6.0	1.0	0.0	1.0	51.0	3136.0	3157.0	73788	2016	LINESTRING (383650 398590, 383756 398551)	53.48359406	-2.247037836	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.2	287.0	66.0	4941.0	1021.0	736.0	90.0	22.0	8.0	1.0	2.0	0.0	123.0	6888.0	7175.0	73789	2016	LINESTRING (383300 398370, 383170 398561)	53.48264445	-2.254099677	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.4	210.0	99.0	11164.0	107.0	1240.0	111.0	18.0	8.0	7.0	2.0	5.0	151.0	12761.0	12971.0	73790	2016	LINESTRING (383012 398542, 383120 398240)	53.48204395	-2.257486565	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.1	291.0	232.0	31600.0	198.0	5618.0	574.0	162.0	243.0	66.0	255.0	177.0	1477.0	39126.0	39417.0	73792	2016	LINESTRING (382729 397660, 382620 397690)	53.47551638	-2.262509347	Manchester	Counted	Dependent on a neighbouring counted link
PA	1.0	304.0	45.0	9633.0	497.0	1373.0	110.0	21.0	26.0	2.0	2.0	10.0	173.0	11721.0	12025.0	73793	2016	LINESTRING (381930 396259, 382850 396540)	53.46486637	-2.261901318	Trafford	Estimated	Estimated using previous year's AADF on this link
PA	0.4	540.0	179.0	21792.0	314.0	3421.0	268.0	38.0	22.0	12.0	7.0	4.0	351.0	26057.0	26597.0	73794	2016	LINESTRING (380620 394220, 380949 393970)	53.44327208	-2.290764446	Manchester	Estimated	Estimated using previous year's AADF on this link
TM	0.6	0.0	329.0	95078.0	148.0	16837.0	2003.0	561.0	566.0	169.0	739.0	2511.0	6549.0	118942.0	118942.0	73795	2016	LINESTRING (381450 390980, 382040 390850)	53.41431901	-2.276033425	Manchester	Counted	Dependent on a neighbouring counted link
PA	1.1	183.0	133.0	22827.0	399.0	3054.0	311.0	47.0	20.0	10.0	14.0	8.0	410.0	26823.0	27006.0	73796	2016	LINESTRING (378990 388470, 379530 389270)	53.39607263	-2.312308219	Trafford	Estimated	Estimated using previous year's AADF on this link
PA	1.7	91.0	56.0	11729.0	340.0	3148.0	293.0	49.0	24.0	9.0	14.0	11.0	401.0	15675.0	15766.0	73878	2016	LINESTRING (393010 401350, 392760 403040)	53.51642858	-2.108242756	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.2	8.0	18.0	1703.0	10.0	358.0	26.0	4.0	13.0	1.0	1.0	2.0	46.0	2135.0	2143.0	73879	2016	LINESTRING (397600 403402, 397550 403600)	53.52816555	-2.038051513	Tameside	Counted	Automatic counter
PA	0.4	34.0	67.0	3342.0	23.0	689.0	93.0	21.0	19.0	3.0	6.0	19.0	160.0	4281.0	4315.0	73880	2016	LINESTRING (397600 403402, 397710 403740)	53.52905566	-2.037222618	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	2.0	77.0	66.0	7994.0	59.0	2016.0	170.0	31.0	36.0	6.0	12.0	8.0	263.0	10398.0	10475.0	73881	2016	LINESTRING (400169 403977, 398310 403630)	53.53238652	-2.012785239	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	1.3	7.0	54.0	2120.0	2.0	593.0	59.0	10.0	5.0	4.0	2.0	2.0	81.0	2851.0	2858.0	73882	2016	LINESTRING (397450 410590, 396390 411170)	53.59646431	-2.047556677	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.6	71.0	44.0	9704.0	135.0	1581.0	174.0	18.0	50.0	142.0	87.0	34.0	505.0	11970.0	12041.0	73883	2016	LINESTRING (393604 411514, 394080 411190)	53.59870137	-2.094521821	Rochdale	Counted	Dependent on a neighbouring counted link
PA	2.7	88.0	114.0	12119.0	253.0	1527.0	101.0	21.0	17.0	9.0	13.0	5.0	167.0	14180.0	14268.0	73884	2016	LINESTRING (391070 409630, 392152 407183)	53.56748552	-2.123532904	Oldham	Counted	Manual count
TM	1.0	0.0	171.0	42602.0	166.0	8827.0	1377.0	274.0	146.0	308.0	795.0	563.0	3463.0	55230.0	55230.0	73885	2016	LINESTRING (389489 408622, 389810 407660)	53.56977318	-2.157756034	Rochdale	Estimated	Estimated using previous year's AADF on this link
PA	1.6	45.0	52.0	8481.0	154.0	1014.0	104.0	12.0	3.0	8.0	31.0	22.0	179.0	9880.0	9925.0	73888	2016	LINESTRING (388720 406090, 387182 405745)	53.55085217	-2.183343987	Rochdale	Counted	Dependent on a neighbouring counted link
TM	0.9	0.0	326.0	106569.0	140.0	18628.0	2582.0	544.0	853.0	205.0	953.0	3462.0	8598.0	134262.0	134262.0	73913	2016	LINESTRING (375273 397811, 375590 397010)	53.47284328	-2.372079719	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.8	273.0	146.0	18788.0	52.0	3746.0	589.0	191.0	211.0	85.0	390.0	299.0	1765.0	24497.0	24770.0	73914	2016	LINESTRING (378130 398620, 378510 398240)	53.48150405	-2.330716778	Salford	Counted	Dependent on a neighbouring counted link
PA	0.2	275.0	192.0	23883.0	78.0	4108.0	341.0	64.0	173.0	37.0	48.0	48.0	713.0	28974.0	29249.0	73915	2016	LINESTRING (381280 396340, 381240 396550)	53.46441198	-2.283739226	Trafford	Estimated	Estimated using previous year's AADF on this link
PA	1.1	45.0	73.0	9903.0	52.0	1792.0	178.0	40.0	59.0	10.0	57.0	39.0	383.0	12203.0	12248.0	73916	2016	LINESTRING (371060 402010, 371430 402940)	53.51837081	-2.438084367	Wigan	Counted	Dependent on a neighbouring counted link
TM	8.6	0.0	325.0	90726.0	159.0	20113.0	3247.0	683.0	855.0	618.0	2029.0	7853.0	15285.0	126609.0	126609.0	73917	2016	LINESTRING (375105 399054, 368860 393650)	53.46002368	-2.416247064	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.9	6.0	58.0	4621.0	54.0	921.0	120.0	9.0	8.0	3.0	2.0	5.0	147.0	5801.0	5807.0	73967	2016	LINESTRING (360310 397090, 360220 396210)	53.46508035	-2.600817305	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	0.7	103.0	59.0	11539.0	192.0	2017.0	376.0	51.0	73.0	16.0	55.0	46.0	616.0	14424.0	14527.0	73969	2016	LINESTRING (357670 399030, 357790 398380)	53.48335672	-2.638447917	Wigan	Estimated	Estimated using previous year's AADF on this link
TM	0.9	0.0	353.0	82166.0	184.0	15318.0	3090.0	586.0	543.0	549.0	3062.0	4836.0	12665.0	110686.0	110686.0	73970	2016	LINESTRING (356790 399080, 357360 398360)	53.48325495	-2.648995009	Wigan	Counted	Dependent on a neighbouring counted link
PA	3.6	32.0	66.0	11446.0	63.0	1458.0	82.0	8.0	8.0	1.0	1.0	4.0	103.0	13136.0	13168.0	73971	2016	LINESTRING (356908 404908, 354720 402420)	53.52096926	-2.676856398	Wigan	Counted	Manual count
PA	1.4	189.0	61.0	13517.0	326.0	2254.0	142.0	13.0	20.0	20.0	36.0	42.0	273.0	16431.0	16620.0	73972	2016	LINESTRING (392310 393400, 392030 392160)	53.43192508	-2.120820792	Stockport	Estimated	Estimated using previous year's AADF on this link
TM	2.0	0.0	298.0	89603.0	199.0	17405.0	2125.0	354.0	638.0	257.0	1030.0	2528.0	6931.0	114436.0	114436.0	73973	2016	LINESTRING (391019 395593, 391410 393640)	53.44719098	-2.134414982	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	0.5	92.0	77.0	10532.0	197.0	1522.0	122.0	22.0	29.0	8.0	9.0	12.0	202.0	12530.0	12622.0	73974	2016	LINESTRING (394440 392970, 394854 393297)	53.43496025	-2.082040162	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	4.9	128.0	92.0	11054.0	137.0	1337.0	104.0	16.0	19.0	10.0	2.0	2.0	153.0	12772.0	12900.0	74005	2016	LINESTRING (374500 393020, 371290 390490)	53.42117913	-2.420231081	Trafford	Counted	Manual count
PA	0.7	11.0	99.0	9728.0	10.0	2501.0	287.0	86.0	81.0	49.0	208.0	182.0	893.0	13230.0	13241.0	74023	2016	LINESTRING (362100 396550, 362240 395900)	53.46118204	-2.57094029	Wigan	Counted	Dependent on a neighbouring counted link
PA	0.5	76.0	116.0	23029.0	265.0	5792.0	648.0	110.0	130.0	88.0	134.0	164.0	1273.0	30475.0	30551.0	74224	2016	LINESTRING (391980 398160, 392400 398360)	53.48089613	-2.119001291	Tameside	Estimated	Estimated using previous year's AADF on this link
PA	0.4	32.0	53.0	8122.0	136.0	1152.0	78.0	4.0	5.0	0.0	5.0	6.0	97.0	9561.0	9593.0	74252	2016	LINESTRING (399420 405130, 399230 404730)	53.54029634	-2.012033199	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.5	21.0	15.0	2331.0	51.0	600.0	78.0	4.0	16.0	3.0	4.0	6.0	110.0	3108.0	3129.0	74253	2016	LINESTRING (399230 404650, 399420 405130)	53.54029642	-2.011278728	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.2	52.0	71.0	5180.0	94.0	1163.0	95.0	13.0	16.0	3.0	6.0	1.0	133.0	6640.0	6692.0	74254	2016	LINESTRING (399230 404650, 399230 404730)	53.53831869	-2.013994161	Oldham	Estimated	Estimated using previous year's AADF on this link
TA	0.3	46.0	71.0	19939.0	133.0	2159.0	199.0	55.0	43.0	13.0	51.0	226.0	587.0	22889.0	22935.0	74457	2016	LINESTRING (382250 389450, 382228 389189)	53.40040371	-2.268588744	Manchester	Estimated	Estimated from nearby links
TA	0.2	70.0	26.0	5052.0	30.0	923.0	112.0	24.0	19.0	17.0	78.0	55.0	306.0	6338.0	6408.0	74463	2016	LINESTRING (390780 406450, 390817 406681)	53.55563828	-2.140374417	Oldham	Estimated	Estimated from nearby links
PA	0.2	428.0	79.0	9953.0	42.0	1537.0	193.0	32.0	71.0	18.0	54.0	42.0	411.0	12022.0	12450.0	74478	2016	LINESTRING (382980 397298, 382866 397420)	53.47268425	-2.258740548	Manchester	Estimated	Estimated from nearby links
PA	0.3	0.0	57.0	8175.0	29.0	1507.0	185.0	32.0	40.0	16.0	69.0	48.0	391.0	10160.0	10160.0	74483	2016	LINESTRING (374495 405276, 374560 405600)	53.5449588	-2.385871819	Bolton	Estimated	Estimated from nearby links
PA	0.3	33.0	46.0	6657.0	11.0	1124.0	112.0	20.0	38.0	6.0	27.0	54.0	257.0	8094.0	8127.0	74485	2016	LINESTRING (384846 397487, 385130 397450)	53.47372735	-2.227635929	Manchester	Estimated	Estimated from nearby links
PA	0.4	131.0	40.0	7055.0	339.0	666.0	79.0	8.0	5.0	1.0	2.0	1.0	96.0	8196.0	8327.0	74497	2016	LINESTRING (383545 398707, 383170 398561)	53.48394085	-2.253127917	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.3	147.0	62.0	11075.0	960.0	1170.0	80.0	19.0	8.0	7.0	1.0	2.0	116.0	13384.0	13531.0	74518	2016	LINESTRING (372001 408785, 371900 409020)	53.57594355	-2.425087626	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	0.2	402.0	32.0	2658.0	797.0	808.0	88.0	28.0	2.0	2.0	1.0	0.0	120.0	4415.0	4817.0	74555	2016	LINESTRING (383830 398180, 383860 398360)	53.48090178	-2.244972879	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	1.2	216.0	73.0	12733.0	519.0	2837.0	371.0	63.0	38.0	9.0	12.0	11.0	503.0	16665.0	16881.0	74561	2016	LINESTRING (393050 398530, 392480 397650)	53.47867623	-2.109351823	Tameside	Estimated	Estimated using previous year's AADF on this link
TM	2.7	0.0	349.0	92974.0	105.0	20039.0	3354.0	436.0	542.0	309.0	914.0	2186.0	7741.0	121208.0	121208.0	74589	2016	LINESTRING (390570 402600, 391740 400260)	53.50921205	-2.133706813	Oldham	Estimated	Estimated using previous year's AADF on this link
TM	0.8	0.0	204.0	67022.0	102.0	16075.0	2093.0	211.0	670.0	237.0	830.0	1640.0	5681.0	89084.0	89084.0	74590	2016	LINESTRING (386390 404150, 387120 403920)	53.53168673	-2.196084512	Rochdale	Estimated	Estimated using previous year's AADF on this link
TM	0.3	0.0	343.0	86842.0	134.0	17571.0	2393.0	433.0	630.0	226.0	663.0	2124.0	6468.0	111358.0	111358.0	74591	2016	LINESTRING (384343 404845, 384590 404760)	53.53963243	-2.235866291	Rochdale	Estimated	Estimated using previous year's AADF on this link
PA	0.5	143.0	52.0	14335.0	696.0	2221.0	250.0	37.0	21.0	15.0	19.0	23.0	367.0	17671.0	17814.0	74611	2016	LINESTRING (383838 401738, 383563 402143)	53.51388615	-2.246520481	Salford	Estimated	Estimated using previous year's AADF on this link
PA	0.1	171.0	253.0	27142.0	78.0	3862.0	331.0	102.0	149.0	30.0	121.0	76.0	809.0	32143.0	32314.0	74618	2016	LINESTRING (374648 400549, 374710 400470)	53.50067244	-2.383192909	Salford	Estimated	Estimated using previous year's AADF on this link
TM	0.5	0.0	82.0	17548.0	76.0	3464.0	591.0	108.0	124.0	106.0	507.0	974.0	2411.0	23581.0	23581.0	74627	2016	LINESTRING (353800 404200, 353670 404510)	53.53329777	-2.70090602	Wigan	Estimated	Estimated from nearby links
TM	0.6	0.0	82.0	17548.0	76.0	3464.0	591.0	108.0	124.0	106.0	507.0	974.0	2411.0	23581.0	23581.0	74628	2016	LINESTRING (353800 404200, 353990 404430)	53.53332949	-2.695475123	Wigan	Estimated	Estimated from nearby links
PA	0.3	1.0	17.0	3607.0	45.0	671.0	93.0	37.0	29.0	1.0	5.0	7.0	172.0	4512.0	4513.0	74670	2016	LINESTRING (391900 405070, 392010 404800)	53.54158083	-2.123849654	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.3	0.0	18.0	5151.0	20.0	697.0	62.0	20.0	24.0	8.0	6.0	13.0	133.0	6020.0	6020.0	74671	2016	LINESTRING (391900 405070, 392010 404800)	53.54158208	-2.122642466	Oldham	Estimated	Estimated using previous year's AADF on this link
PA	0.2	153.0	160.0	20803.0	365.0	4600.0	222.0	40.0	29.0	17.0	32.0	22.0	362.0	26290.0	26443.0	74677	2016	LINESTRING (373550 406650, 373510 406810)	53.55625222	-2.401039656	Bolton	Estimated	Estimated using previous year's AADF on this link
PA	0.7	32.0	84.0	10278.0	201.0	1619.0	176.0	19.0	29.0	6.0	5.0	13.0	247.0	12429.0	12461.0	74720	2016	LINESTRING (369400 402030, 368790 402140)	53.51502366	-2.467456967	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	0.7	70.0	40.0	9496.0	205.0	2397.0	172.0	29.0	56.0	1.0	6.0	12.0	276.0	12416.0	12486.0	74721	2016	LINESTRING (369400 402030, 368790 402140)	53.51394509	-2.46744509	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	1.6	127.0	55.0	13313.0	240.0	1764.0	247.0	51.0	39.0	8.0	35.0	31.0	411.0	15783.0	15910.0	74722	2016	LINESTRING (368790 402140, 367620 403090)	53.52044034	-2.484107402	Wigan	Counted	Manual count
PA	0.2	47.0	44.0	8507.0	212.0	1583.0	119.0	24.0	16.0	6.0	22.0	20.0	206.0	10552.0	10599.0	74723	2016	LINESTRING (361580 404290, 361740 404430)	53.53439539	-2.579921536	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	0.2	117.0	117.0	10807.0	312.0	2062.0	189.0	76.0	31.0	18.0	10.0	23.0	347.0	13644.0	13761.0	74724	2016	LINESTRING (361480 404430, 361580 404290)	53.53438586	-2.581882788	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	0.3	24.0	48.0	8771.0	66.0	1439.0	90.0	16.0	19.0	7.0	32.0	34.0	197.0	10520.0	10544.0	74725	2016	LINESTRING (361480 404430, 361740 404430)	53.53511003	-2.580836574	Wigan	Estimated	Estimated using previous year's AADF on this link
TM	0.4	0.0	100.0	21221.0	92.0	4189.0	715.0	131.0	150.0	129.0	614.0	1177.0	2915.0	28516.0	28516.0	74726	2016	LINESTRING (353670 404510, 353990 404430)	53.53483716	-2.698970035	Wigan	Estimated	Estimated from nearby links
PA	0.4	35.0	40.0	7165.0	216.0	1577.0	96.0	48.0	35.0	0.0	19.0	43.0	242.0	9240.0	9275.0	74729	2016	LINESTRING (356040 404630, 355700 404560)	53.53618915	-2.666854268	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	0.4	28.0	49.0	7383.0	204.0	1588.0	99.0	32.0	30.0	5.0	18.0	24.0	209.0	9434.0	9462.0	74730	2016	LINESTRING (356040 404630, 355700 404560)	53.53547013	-2.666842966	Wigan	Estimated	Estimated using previous year's AADF on this link
PA	1.8	94.0	114.0	13918.0	209.0	2534.0	336.0	59.0	59.0	13.0	81.0	88.0	636.0	17410.0	17504.0	74731	2016	LINESTRING (353960 404870, 355700 404560)	53.53593288	-2.680429604	Wigan	Counted	Manual count
PA	0.2	9.0	18.0	2582.0	97.0	714.0	79.0	5.0	2.0	2.0	3.0	2.0	93.0	3504.0	3513.0	74793	2016	LINESTRING (386048 410736, 385849 410675)	53.59277843	-2.212986579	Rochdale	Estimated	Estimated using previous year's AADF on this link
TA	0.8	1.0	188.0	41743.0	377.0	4566.0	352.0	90.0	87.0	70.0	107.0	95.0	802.0	47675.0	47676.0	75235	2016	LINESTRING (382390 390510, 382670 391220)	53.41308452	-2.265494334	Manchester	Estimated	Estimated using previous year's AADF on this link
TM	0.9	0.0	147.0	42862.0	50.0	7070.0	1065.0	179.0	287.0	79.0	176.0	675.0	2461.0	52590.0	52590.0	75236	2016	LINESTRING (382950 390730, 382040 390850)	53.41397663	-2.268508841	Manchester	Estimated	Estimated from nearby links
TM	0.8	0.0	181.0	52293.0	81.0	9261.0	1102.0	309.0	311.0	93.0	406.0	1381.0	3602.0	65418.0	65418.0	75237	2016	LINESTRING (382390 390510, 382040 390850)	53.41325756	-2.268504307	Manchester	Estimated	Estimated from nearby links
TM	1.0	0.0	61.0	17859.0	21.0	2946.0	444.0	75.0	120.0	33.0	74.0	281.0	1025.0	21912.0	21912.0	75238	2016	LINESTRING (382950 390730, 382670 391220)	53.41399333	-2.260986579	Manchester	Estimated	Estimated from nearby links
PA	0.2	163.0	124.0	16182.0	249.0	4247.0	371.0	90.0	202.0	67.0	75.0	208.0	1013.0	21814.0	21977.0	75239	2016	LINESTRING (385710 397643, 385530 397650)	53.47529196	-2.21767036	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.1	163.0	124.0	16182.0	249.0	4247.0	371.0	90.0	202.0	67.0	75.0	208.0	1013.0	21814.0	21977.0	75240	2016	LINESTRING (385630 397760, 385530 397650)	53.47600965	-2.218427369	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.1	163.0	124.0	16182.0	249.0	4247.0	371.0	90.0	202.0	67.0	75.0	208.0	1013.0	21814.0	21977.0	75241	2016	LINESTRING (385630 397760, 385710 397643)	53.47583181	-2.217371794	Manchester	Estimated	Estimated using previous year's AADF on this link
PA	0.1	171.0	80.0	8780.0	166.0	1062.0	81.0	17.0	24.0	6.0	4.0	5.0	136.0	10223.0	10394.0	75242	2016	LINESTRING (384480 397280, 384550 397180)	53.47175364	-2.234977145	Manchester	Estimated	Estimated from nearby links
PM	0.5	0.0	616.0	78384.0	267.0	12447.0	1250.0	288.0	506.0	75.0	289.0	646.0	3055.0	94769.0	94769.0	75243	2016	LINESTRING (384480 397280, 384080 397140)	53.47165779	-2.237989637	Manchester	Counted	Manual count
PM	0.4	0.0	306.0	46606.0	120.0	9289.0	922.0	380.0	408.0	63.0	135.0	647.0	2554.0	58875.0	58875.0	75244	2016	LINESTRING (383710 397100, 384080 397140)	53.47029737	-2.24400787	Manchester	Estimated	Estimated using previous year's AADF on this link
